,med_inc,county,time,state,fips_county
2967,54034,Grays Harbor County,2020,53,027
2968,76965,Island County,2020,53,029
2969,66386,Jefferson County,2020,53,031
2970,102620,King County,2020,53,033
2971,76814,Kitsap County,2020,53,035
2972,64727,Kittitas County,2020,53,037
2973,57476,Klickitat County,2020,53,039
2974,54578,Lewis County,2020,53,041
2975,61332,Lincoln County,2020,53,043
2976,63785,Mason County,2020,53,045
2977,48979,Okanogan County,2020,53,047
2978,53319,Pacific County,2020,53,049
2979,57212,Pend Oreille County,2020,53,051
2980,80236,Pierce County,2020,53,053
2981,74533,San Juan County,2020,53,055
2982,78798,Skagit County,2020,53,057
2983,68501,Skamania County,2020,53,059
2984,93589,Snohomish County,2020,53,061
2985,60827,Spokane County,2020,53,063
2986,50958,Stevens County,2020,53,065
2987,79769,Thurston County,2020,53,067
2988,62099,Wahkiakum County,2020,53,069
2989,61281,Walla Walla County,2020,53,071
2990,70463,Whatcom County,2020,53,073
2991,52066,Whitman County,2020,53,075
2992,56353,Yakima County,2020,53,077
2993,43773,Barbour County,2020,54,001
2994,67163,Berkeley County,2020,54,003
2995,49076,Boone County,2020,54,005
2996,47959,Braxton County,2020,54,007
2997,50381,Brooke County,2020,54,009
2998,44161,Cabell County,2020,54,011
2999,41726,Calhoun County,2020,54,013
3000,36537,Clay County,2020,54,015
3001,50445,Doddridge County,2020,54,017
3002,41964,Fayette County,2020,54,019
3003,41579,Gilmer County,2020,54,021
3004,45624,Grant County,2020,54,023
3005,40016,Greenbrier County,2020,54,025
3006,53333,Hampshire County,2020,54,027
3007,52305,Hancock County,2020,54,029
3008,47469,Hardy County,2020,54,031
3009,52075,Harrison County,2020,54,033
3010,52123,Jackson County,2020,54,035
3011,85779,Jefferson County,2020,54,037
3012,47830,Kanawha County,2020,54,039
3013,53471,Lewis County,2020,54,041
3014,40741,Lincoln County,2020,54,043
3015,38571,Logan County,2020,54,045
3016,26582,McDowell County,2020,54,047
3017,58878,Marion County,2020,54,049
3018,54028,Marshall County,2020,54,051
3019,44307,Mason County,2020,54,053
3020,42095,Mercer County,2020,54,055
3021,50300,Mineral County,2020,54,057
3022,32955,Mingo County,2020,54,059
3023,55836,Monongalia County,2020,54,061
3024,46879,Monroe County,2020,54,063
3025,57432,Morgan County,2020,54,065
3026,42725,Nicholas County,2020,54,067
3027,41312,Ohio County,2020,54,069
3028,47167,Pendleton County,2020,54,071
3029,55313,Pleasants County,2020,54,073
3030,41173,Pocahontas County,2020,54,075
3031,51757,Preston County,2020,54,077
3032,69175,Putnam County,2020,54,079
3033,44526,Raleigh County,2020,54,081
3034,48306,Randolph County,2020,54,083
3035,45066,Ritchie County,2020,54,085
3036,42379,Roane County,2020,54,087
3037,38692,Summers County,2020,54,089
3038,53587,Taylor County,2020,54,091
3039,44461,Tucker County,2020,54,093
3040,46693,Tyler County,2020,54,095
3041,46171,Upshur County,2020,54,097
3042,45507,Wayne County,2020,54,099
3043,34396,Webster County,2020,54,101
3044,47322,Wetzel County,2020,54,103
3045,49504,Wirt County,2020,54,105
3046,47019,Wood County,2020,54,107
3047,39143,Wyoming County,2020,54,109
3048,52060,Adams County,2020,55,001
3049,52115,Ashland County,2020,55,003
3050,54963,Barron County,2020,55,005
3051,58218,Bayfield County,2020,55,007
3052,64905,Brown County,2020,55,009
3053,56643,Buffalo County,2020,55,011
3054,57888,Burnett County,2020,55,013
3055,79046,Calumet County,2020,55,015
3056,62841,Chippewa County,2020,55,017
3057,55808,Clark County,2020,55,019
3058,74776,Columbia County,2020,55,021
3059,53309,Crawford County,2020,55,023
3060,74829,Dane County,2020,55,025
3061,65540,Dodge County,2020,55,027
3062,61319,Door County,2020,55,029
3063,60898,Douglas County,2020,55,031
3064,61880,Dunn County,2020,55,033
3065,67409,Eau Claire County,2020,55,035
3066,50420,Florence County,2020,55,037
3067,69280,Fond du Lac County,2020,55,039
3068,54555,Forest County,2020,55,041
3069,55779,Grant County,2020,55,043
3070,75666,Green County,2020,55,045
3071,61406,Green Lake County,2020,55,047
3072,75075,Iowa County,2020,55,049
3073,48614,Iron County,2020,55,051
3074,57164,Jackson County,2020,55,053
3075,71772,Jefferson County,2020,55,055
3076,56025,Juneau County,2020,55,057
3077,70368,Kenosha County,2020,55,059
3078,69077,Kewaunee County,2020,55,061
3079,63298,La Crosse County,2020,55,063
3080,65235,Lafayette County,2020,55,065
3081,55259,Langlade County,2020,55,067
3082,61066,Lincoln County,2020,55,069
3083,62734,Manitowoc County,2020,55,071
3084,67074,Marathon County,2020,55,073
3085,56236,Marinette County,2020,55,075
3086,52450,Marquette County,2020,55,077
3087,41365,Menominee County,2020,55,078
3088,52281,Milwaukee County,2020,55,079
3089,63671,Monroe County,2020,55,081
3090,65981,Oconto County,2020,55,083
3091,59631,Oneida County,2020,55,085
3092,70727,Outagamie County,2020,55,087
3093,83274,Ozaukee County,2020,55,089
3094,65068,Pepin County,2020,55,091
3095,80523,Pierce County,2020,55,093
3096,65258,Polk County,2020,55,095
3097,67228,Portage County,2020,55,097
3098,47172,Price County,2020,55,099
3099,66562,Racine County,2020,55,101
3100,53970,Richland County,2020,55,103
3101,66138,Rock County,2020,55,105
3102,50922,Rusk County,2020,55,107
3103,82797,St. Croix County,2020,55,109
3104,65746,Sauk County,2020,55,111
3105,50319,Sawyer County,2020,55,113
3106,58088,Shawano County,2020,55,115
3107,64104,Sheboygan County,2020,55,117
3108,55370,Taylor County,2020,55,119
3109,59749,Trempealeau County,2020,55,121
3110,56561,Vernon County,2020,55,123
3111,54619,Vilas County,2020,55,125
3112,67656,Walworth County,2020,55,127
3113,54132,Washburn County,2020,55,129
3114,81659,Washington County,2020,55,131
3115,92359,Waukesha County,2020,55,133
3116,67078,Waupaca County,2020,55,135
3117,58929,Waushara County,2020,55,137
3118,64653,Winnebago County,2020,55,139
3119,54154,Wood County,2020,55,141
3120,59179,Albany County,2020,56,001
3121,54684,Big Horn County,2020,56,003
3122,85022,Campbell County,2020,56,005
3123,66589,Carbon County,2020,56,007
3124,79304,Converse County,2020,56,009
3125,67443,Crook County,2020,56,011
3126,52010,Fremont County,2020,56,013
3127,51398,Goshen County,2020,56,015
3128,48864,Hot Springs County,2020,56,017
3129,62671,Johnson County,2020,56,019
3130,69450,Laramie County,2020,56,021
3131,73062,Lincoln County,2020,56,023
3132,65901,Natrona County,2020,56,025
3133,52837,Niobrara County,2020,56,027
3134,63093,Park County,2020,56,029
3135,60178,Platte County,2020,56,031
3136,59947,Sheridan County,2020,56,033
3137,82442,Sublette County,2020,56,035
3138,70583,Sweetwater County,2020,56,037
3139,92488,Teton County,2020,56,039
3140,71246,Uinta County,2020,56,041
3141,58532,Washakie County,2020,56,043
3142,58901,Weston County,2020,56,045
